Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,XGB_Sales_Pred
11/12/2023,3,11,2,4,258,88,47,104.88,37.64,20,1,1,35.97,4,3.06,5,31.37554084,6,12,45,4,124,121.149475
11/12/2023,3,12,2,2,152,122,180,124.08,35.82,10,3,1,39.81,3,6.64,2,56.50089137,6,12,45,4,90,85.78459
11/12/2023,3,13,2,4,485,426,188,420.67,77.59,5,4,1,79.6,1,7.27,5,68.78338511,6,12,45,4,349,342.44168
11/12/2023,3,14,1,3,69,49,60,51.18,46.15,5,1,1,44.83,4,7.51,2,66.8749694,6,12,45,4,63,53.77894
11/12/2023,3,15,1,1,478,454,123,462.3,97.08,10,4,0,98.17,3,6.37,5,33.53970008,6,12,45,4,366,364.9693
11/12/2023,3,16,1,4,188,127,168,126.4,15.03,10,4,1,14.09,3,4.62,2,63.14950037,6,12,45,4,78,80.44543
11/12/2023,3,17,1,1,271,147,81,147.7,94.54,20,3,1,89.87,3,2.43,5,41.23738039,6,12,45,4,183,178.9524
11/12/2023,3,18,1,2,88,74,29,85.7,10.22,0,4,1,14.46,4,5.99,5,69.47547746,6,12,45,4,142,128.72235
11/12/2023,3,19,1,4,322,148,174,163.45,53.89,20,3,0,49.39,4,3.31,2,58.27429375,6,12,45,4,120,122.27568
11/12/2023,3,20,1,2,456,285,94,285.35,79.24,20,2,1,76.03,2,7.21,5,32.96178607,6,12,45,4,275,271.31757
11/12/2023,4,1,3,3,96,1,130,10.61,28.87,0,4,1,33.44,2,6.32,2,53.94633937,6,12,45,4,35,25.616549
11/12/2023,4,2,3,3,100,35,152,46.29,39.73,0,4,1,42.05,4,13.33,2,64.64704583,6,12,45,4,45,38.472553
11/12/2023,4,3,3,4,187,106,120,103.1,21.11,5,3,0,16.3,3,5.96,2,30.82337977,6,12,45,4,68,66.5417
11/12/2023,4,4,3,4,235,219,97,236.8,12.5,0,4,1,9.12,3,13.35,5,37.27299869,6,12,45,4,213,207.29285
11/12/2023,4,5,3,3,114,14,133,4.08,70.04,5,4,0,75.0,4,10.69,2,41.64916561,6,12,45,4,48,41.39788
11/12/2023,4,6,2,3,406,37,47,49.68,10.38,20,2,0,6.91,3,3.22,5,44.65447373,6,12,45,4,156,145.8806
11/12/2023,4,7,2,4,122,76,86,92.27,34.15,5,1,1,36.61,2,7.82,5,37.98695129,6,12,45,4,160,149.47234
11/12/2023,4,8,2,1,335,151,40,163.74,84.72,15,1,1,87.4,3,4.41,5,53.69658275,6,12,45,4,161,121.207375
11/12/2023,4,9,2,3,72,11,70,26.22,46.17,20,4,1,42.73,2,9.57,2,62.33589392,6,12,45,4,28,21.509607
11/12/2023,4,10,2,4,72,16,24,13.37,58.91,10,1,0,62.2,4,3.07,2,57.36932106,6,12,45,4,71,54.963215
11/12/2023,4,11,2,3,199,99,138,97.56,82.05,15,4,1,83.99,2,9.59,2,66.37281608,6,12,45,4,68,58.057003
11/12/2023,4,12,2,2,133,68,174,77.27,26.52,20,4,0,29.22,4,6.96,2,56.50089137,6,12,45,4,76,70.379135
11/12/2023,4,13,2,4,323,206,96,209.77,24.96,0,3,1,26.07,1,8.59,5,68.78338511,6,12,45,4,201,192.54288
11/12/2023,4,14,1,2,278,71,110,64.0,32.77,15,3,1,35.25,2,2.6,2,65.79309402,6,12,45,4,84,77.11293
11/12/2023,4,15,1,4,197,70,81,85.25,28.81,15,4,0,24.09,1,7.4,5,31.80909156,6,12,45,4,157,152.15915
11/12/2023,4,16,1,3,434,62,99,58.33,33.57,5,3,0,35.47,1,3.09,2,44.27013307,6,12,45,4,36,33.700684
11/12/2023,4,17,1,4,264,199,52,210.41,71.94,15,2,0,76.51,3,6.03,5,35.636969,6,12,45,4,196,196.54156
11/12/2023,4,18,1,4,145,58,154,61.26,76.24,20,1,1,72.41,3,6.31,2,60.88979077,6,12,45,4,54,47.652004
11/12/2023,4,19,1,3,156,93,136,94.78,37.13,5,3,1,38.28,4,6.24,2,59.16028672,6,12,45,4,84,81.68035
11/12/2023,4,20,1,4,482,92,92,83.92,12.6,5,1,0,7.65,2,4.65,2,44.33862914,6,12,45,4,70,72.539505
11/12/2023,5,1,3,2,355,296,101,307.14,40.19,5,3,1,37.18,1,8.68,5,68.02857226,6,12,45,4,260,253.58249
11/12/2023,5,2,3,1,212,42,35,56.23,58.69,15,4,0,54.82,3,7.96,5,36.24074562,6,12,45,4,135,117.920906
11/12/2023,5,3,3,2,464,299,60,289.47,36.55,10,4,0,39.18,3,14.47,5,58.32290311,6,12,45,4,261,256.31522
11/12/2023,5,4,3,3,333,207,182,226.3,93.65,0,2,1,96.63,4,8.72,5,37.33618039,6,12,45,4,189,177.94182
11/12/2023,5,5,3,2,288,284,200,286.02,40.18,0,1,1,40.98,3,13.01,5,50.99025727,6,12,45,4,253,248.96112
11/12/2023,5,6,2,3,385,334,178,349.72,48.49,5,3,1,47.68,1,5.34,5,44.65447373,6,12,45,4,331,327.39972
11/12/2023,5,7,2,4,429,272,83,288.56,42.47,20,4,1,42.61,3,6.48,5,37.98695129,6,12,45,4,268,255.5166
11/12/2023,5,8,2,4,115,66,24,72.77,95.87,0,1,0,94.29,3,3.57,5,54.30179408,6,12,45,4,118,109.91945
11/12/2023,5,9,2,3,173,12,107,3.59,30.32,10,2,0,28.07,1,7.46,2,62.33589392,6,12,45,4,28,23.286303
11/12/2023,5,10,2,4,341,166,103,160.91,53.37,10,2,1,51.82,2,3.24,5,57.36932106,6,12,45,4,205,207.65178
11/12/2023,5,11,2,2,226,139,115,158.76,92.96,5,2,1,89.76,4,6.45,5,49.8070764,6,12,45,4,156,142.24825
11/12/2023,5,12,2,2,320,263,50,269.07,69.23,20,2,0,73.68,2,8.9,5,56.50089137,6,12,45,4,256,254.40776
11/12/2023,5,13,2,4,244,136,181,134.29,30.53,15,2,1,26.85,2,3.67,2,68.78338511,6,12,45,4,100,93.57645
11/12/2023,5,14,1,4,406,386,145,387.21,32.05,0,1,0,28.68,2,6.98,5,53.91599915,6,12,45,4,364,357.96182
11/12/2023,5,15,1,4,200,168,199,178.55,44.74,5,4,0,46.33,4,2.47,2,31.80909156,6,12,45,4,128,114.391975
11/12/2023,5,16,1,2,205,48,147,58.19,14.41,5,4,1,12.6,1,3.85,2,40.85396127,6,12,45,4,28,18.401413
11/12/2023,5,17,1,2,358,5,104,19.39,72.23,10,4,1,71.23,4,3.59,2,51.70784333,6,12,45,4,50,49.760128
11/12/2023,5,18,1,2,389,23,185,28.45,63.03,20,1,1,58.7,4,5.99,2,69.47547746,6,12,45,4,46,40.23788
11/12/2023,5,19,1,2,152,15,93,7.01,99.61,0,2,1,103.81,1,4.97,2,62.61845714,6,12,45,4,62,67.395615
11/12/2023,5,20,1,3,455,421,137,419.43,96.57,10,2,0,98.01,3,4.61,5,34.63476238,6,12,45,4,363,360.1453
11/13/2023,1,1,3,4,67,24,187,36.67,89.42,10,1,0,94.3,2,6.08,2,59.27975767,0,13,46,4,37,30.204481
11/13/2023,1,2,3,2,397,38,111,35.68,48.31,0,4,1,46.95,4,9.25,2,36.23978081,0,13,46,4,58,56.106094
11/13/2023,1,3,3,1,147,62,118,63.83,66.8,20,1,1,69.8,2,8.01,2,54.04460047,0,13,46,4,45,40.499485
11/13/2023,1,4,3,3,486,9,179,16.57,61.65,5,2,0,58.53,4,12.75,2,37.33618039,0,13,46,4,42,41.57384
11/13/2023,1,5,3,2,430,151,149,144.84,42.29,5,2,0,39.49,1,7.7,2,50.99025727,0,13,46,4,104,96.98356
11/13/2023,1,6,2,4,161,104,87,116.94,14.37,15,4,1,9.51,2,8.97,5,41.68578594,0,13,46,4,175,173.93088
11/13/2023,1,7,2,3,497,301,164,318.45,41.61,0,2,1,46.41,4,3.45,5,50.56937754,0,13,46,4,283,278.9804
11/13/2023,1,8,2,1,215,93,97,94.79,34.96,5,1,0,32.64,3,4.38,2,53.69658275,0,13,46,4,53,51.542213
11/13/2023,1,9,2,1,433,39,87,42.4,78.34,15,1,1,82.14,4,6.31,2,32.60206372,0,13,46,4,27,21.35173
11/13/2023,1,10,2,2,279,96,65,112.53,19.6,0,4,1,23.88,1,5.43,5,33.90688456,0,13,46,4,174,160.67307
11/13/2023,1,11,2,3,162,55,84,62.15,70.23,20,2,1,67.78,4,9.07,2,66.37281608,0,13,46,4,36,32.609356
11/13/2023,1,12,2,4,437,299,62,307.05,19.56,20,4,0,17.45,4,4.25,5,42.46844304,0,13,46,4,274,265.84058
11/13/2023,1,13,2,2,475,20,160,16.11,17.3,15,4,0,18.22,1,7.48,2,37.39417822,0,13,46,4,60,62.286312
11/13/2023,1,14,1,3,173,30,105,41.13,60.07,5,4,0,60.32,1,6.12,2,66.8749694,0,13,46,4,49,49.053204
11/13/2023,1,15,1,3,435,33,84,46.52,38.84,5,3,1,37.66,1,6.02,2,43.01321323,0,13,46,4,66,60.649944
11/13/2023,1,16,1,4,431,369,155,387.22,99.52,5,3,0,103.9,4,2.38,5,63.14950037,0,13,46,4,314,300.0828
11/13/2023,1,17,1,3,483,13,108,3.66,49.79,10,2,1,53.1,1,2.59,2,62.08787923,0,13,46,4,49,54.645584
11/13/2023,1,18,1,2,256,2,80,21.48,33.84,5,1,0,33.82,4,6.05,2,69.47547746,0,13,46,4,45,31.08904
11/13/2023,1,19,1,1,425,333,140,333.89,25.76,15,1,0,22.74,4,7.55,5,30.22088468,0,13,46,4,316,313.0975
11/13/2023,1,20,1,2,390,50,96,64.93,48.8,15,4,1,45.69,4,4.57,2,32.96178607,0,13,46,4,57,57.741673
11/13/2023,2,1,3,3,102,66,127,67.61,33.03,0,2,0,28.23,4,10.93,2,53.94633937,0,13,46,4,55,44.974514
11/13/2023,2,2,3,3,437,69,156,73.49,51.4,0,2,0,56.16,1,6.24,2,64.64704583,0,13,46,4,76,78.197655
11/13/2023,2,3,3,3,127,40,188,47.05,59.11,10,3,1,58.9,1,8.3,2,68.79639409,0,13,46,4,45,38.397846
11/13/2023,2,4,3,1,157,55,32,67.73,58.85,20,2,1,53.96,3,8.12,5,63.29770563,0,13,46,4,128,119.631424
11/13/2023,2,5,3,2,158,128,165,137.92,12.01,5,3,1,13.55,4,13.43,2,50.99025727,0,13,46,4,94,91.432076
11/13/2023,2,6,2,2,291,283,90,301.64,30.48,15,1,1,30.04,3,9.82,5,35.57975443,0,13,46,4,259,245.29507
11/13/2023,2,7,2,1,171,6,28,-0.61,94.91,15,1,0,96.27,4,6.74,2,48.24279937,0,13,46,4,45,38.204044
11/13/2023,2,8,2,4,315,224,100,226.7,24.5,15,3,0,24.73,4,8.68,5,54.30179408,0,13,46,4,205,198.71344
11/13/2023,2,9,2,1,211,61,80,52.3,91.09,15,3,0,94.47,1,3.58,2,32.60206372,0,13,46,4,35,26.522345
11/13/2023,2,10,2,2,423,296,38,294.91,65.11,15,1,1,64.42,4,4.0,5,33.90688456,0,13,46,4,288,273.6511
11/13/2023,2,11,2,4,58,21,90,19.3,62.08,15,1,0,65.08,1,9.94,2,31.37554084,0,13,46,4,27,21.880306
11/13/2023,2,12,2,2,54,45,46,63.06,20.91,0,4,0,17.51,1,3.41,5,56.50089137,0,13,46,4,127,118.46683
11/13/2023,2,13,2,1,307,201,42,205.78,96.52,20,3,0,101.08,2,8.56,5,51.86841117,0,13,46,4,206,188.49942
11/13/2023,2,14,1,1,277,110,26,100.85,80.86,0,4,1,79.43,1,2.37,5,67.57995766,0,13,46,4,168,162.72437
11/13/2023,2,15,1,2,141,27,69,37.83,77.82,10,3,1,78.21,1,3.06,2,37.8393145,0,13,46,4,59,53.624912
11/13/2023,2,16,1,3,154,94,199,104.07,11.55,0,4,0,8.16,2,3.19,2,44.27013307,0,13,46,4,66,66.74303
11/13/2023,2,17,1,4,54,6,81,23.83,45.92,20,1,1,49.31,2,3.72,2,35.636969,0,13,46,4,44,39.1633
11/13/2023,2,18,1,3,217,68,184,71.42,48.92,10,1,0,47.03,3,3.75,2,37.94862726,0,13,46,4,65,60.72814
11/13/2023,2,19,1,1,183,116,27,130.66,94.13,5,3,1,91.15,1,6.79,5,30.22088468,0,13,46,4,156,149.0432
11/13/2023,2,20,1,3,458,254,64,271.08,96.23,15,1,0,93.43,1,3.1,5,34.63476238,0,13,46,4,259,251.97708
11/13/2023,3,1,3,1,246,103,188,107.61,33.84,0,4,1,31.53,4,13.44,2,44.98160475,0,13,46,4,89,87.17434
11/13/2023,3,2,3,4,126,33,144,46.22,66.25,20,4,1,63.33,3,14.16,2,32.32334449,0,13,46,4,55,49.66879
11/13/2023,3,3,3,2,329,179,115,197.78,43.9,5,1,0,45.75,3,14.37,5,58.32290311,0,13,46,4,172,160.24805
11/13/2023,3,4,3,1,282,261,114,273.35,10.47,20,2,0,5.56,1,9.08,5,63.29770563,0,13,46,4,251,242.71239
11/13/2023,3,5,3,3,71,2,150,19.33,58.49,15,1,0,61.41,4,6.05,2,41.64916561,0,13,46,4,57,40.431408
11/13/2023,3,6,2,2,175,109,175,106.12,86.91,20,3,1,91.17,2,7.74,2,35.57975443,0,13,46,4,94,95.624954
11/13/2023,3,7,2,3,250,141,115,156.11,70.37,20,2,0,75.0,2,8.85,5,50.56937754,0,13,46,4,192,191.78595
11/13/2023,3,8,2,2,273,250,83,262.75,40.78,0,3,1,36.34,3,8.0,5,31.85801651,0,13,46,4,229,221.37863
11/13/2023,3,9,2,2,90,0,127,12.42,28.96,5,3,0,26.2,1,6.04,2,67.95542149,0,13,46,4,29,28.116207
11/13/2023,3,10,2,3,247,146,29,145.28,78.18,20,1,1,81.66,4,4.25,5,47.60609975,0,13,46,4,195,193.19908
11/13/2023,3,11,2,4,169,96,135,112.83,88.69,0,2,0,88.51,1,5.16,2,31.37554084,0,13,46,4,51,44.041187
11/13/2023,3,12,2,3,132,108,84,100.95,38.4,20,1,0,42.96,1,8.1,5,50.80272085,0,13,46,4,176,170.34076
11/13/2023,3,13,2,2,416,319,174,321.31,91.18,0,3,0,95.33,4,5.8,5,37.39417822,0,13,46,4,327,324.7685
11/13/2023,3,14,1,1,161,26,137,16.85,28.25,10,1,0,25.6,2,6.41,2,67.57995766,0,13,46,4,56,39.25139
11/13/2023,3,15,1,4,457,68,94,61.89,27.15,20,1,1,25.65,1,4.78,2,31.80909156,0,13,46,4,84,81.91122
11/13/2023,3,16,1,3,161,76,147,66.93,55.18,10,3,1,52.97,2,5.39,2,44.27013307,0,13,46,4,73,71.0982
11/13/2023,3,17,1,2,198,141,85,134.33,24.5,5,2,1,29.13,3,2.49,5,51.70784333,0,13,46,4,169,171.7225
11/13/2023,3,18,1,1,208,108,34,114.51,39.77,5,1,0,42.65,2,3.88,5,32.98202575,0,13,46,4,142,140.92743
11/13/2023,3,19,1,3,430,73,179,74.09,52.54,0,3,0,54.55,2,5.62,2,59.16028672,0,13,46,4,72,58.29044
11/13/2023,3,20,1,2,128,84,156,75.01,81.27,5,4,1,77.11,2,3.94,2,32.96178607,0,13,46,4,77,73.68432
11/13/2023,4,1,3,3,452,320,163,321.06,22.9,20,3,1,22.65,4,10.31,5,53.94633937,0,13,46,4,306,301.54025
11/13/2023,4,2,3,4,346,80,172,88.53,75.52,0,4,0,73.19,1,11.9,2,32.32334449,0,13,46,4,76,77.30955
11/13/2023,4,3,3,3,359,343,186,360.54,63.39,15,4,0,61.1,3,6.87,5,68.79639409,0,13,46,4,310,294.62805
11/13/2023,4,4,3,3,207,85,83,99.11,17.3,15,2,1,16.12,2,10.33,5,37.33618039,0,13,46,4,152,141.6185
11/13/2023,4,5,3,2,391,178,177,179.18,71.0,10,1,1,73.03,3,9.28,5,50.99025727,0,13,46,4,185,193.02162
11/13/2023,4,6,2,1,303,33,190,28.35,39.38,10,3,0,44.18,4,8.51,2,54.47411579,0,13,46,4,62,55.45549
11/13/2023,4,7,2,4,270,50,40,50.98,53.98,15,2,1,58.88,2,9.22,5,37.98695129,0,13,46,4,142,134.46413
11/13/2023,4,8,2,4,295,267,45,259.51,41.88,0,4,1,46.47,2,7.47,5,54.30179408,0,13,46,4,249,246.4004
11/13/2023,4,9,2,1,277,159,165,171.83,68.32,15,4,0,67.01,2,6.35,5,32.60206372,0,13,46,4,152,143.64859
11/13/2023,4,10,2,1,264,135,172,135.97,63.38,10,1,1,64.91,4,4.26,2,42.18455077,0,13,46,4,91,88.13855
11/13/2023,4,11,2,2,162,146,72,140.64,11.72,10,3,1,8.05,1,9.96,5,49.8070764,0,13,46,4,155,144.03645
11/13/2023,4,12,2,3,500,166,51,181.14,23.56,0,4,1,23.0,3,7.45,5,50.80272085,0,13,46,4,184,178.6857
11/13/2023,4,13,2,4,366,79,168,71.5,67.72,0,4,0,64.28,3,8.92,2,68.78338511,0,13,46,4,77,64.24809
11/13/2023,4,14,1,4,76,56,185,51.26,34.52,10,2,0,31.17,3,3.32,2,53.91599915,0,13,46,4,65,66.65508
11/13/2023,4,15,1,2,244,148,84,161.63,31.48,10,2,1,35.21,4,4.84,5,37.8393145,0,13,46,4,196,191.47084
11/13/2023,4,16,1,1,127,18,34,15.13,99.51,15,4,1,103.46,4,6.39,2,45.54709159,0,13,46,4,56,42.01743
11/13/2023,4,17,1,3,252,155,133,158.32,58.96,15,3,1,57.93,3,6.55,5,62.08787923,0,13,46,4,167,164.70334
11/13/2023,4,18,1,2,477,433,41,441.8,14.35,15,2,0,9.86,4,6.77,5,69.47547746,0,13,46,4,345,345.66022
11/13/2023,4,19,1,1,401,348,161,354.06,83.09,15,1,1,80.82,3,4.32,5,30.22088468,0,13,46,4,325,317.26917
11/13/2023,4,20,1,3,495,386,121,398.32,77.91,0,3,0,78.82,3,4.74,5,34.63476238,0,13,46,4,362,359.46893
11/13/2023,5,1,3,4,168,122,190,126.02,42.16,15,2,1,37.29,2,14.59,2,59.27975767,0,13,46,4,84,73.82581
11/13/2023,5,2,3,1,308,109,64,119.82,27.11,20,4,1,27.57,3,5.51,5,36.24074562,0,13,46,4,143,145.99586
11/13/2023,5,3,3,3,432,165,57,163.65,26.39,0,2,0,28.29,2,14.99,5,68.79639409,0,13,46,4,176,173.86382
11/13/2023,5,4,3,2,392,380,90,394.78,27.57,0,3,1,28.25,3,12.81,5,38.49356443,0,13,46,4,355,365.93576
11/13/2023,5,5,3,4,263,84,174,90.32,25.61,20,3,0,22.93,4,13.79,2,47.27780075,0,13,46,4,69,66.43154
11/13/2023,5,6,2,2,389,368,53,379.85,42.76,0,2,0,45.12,4,5.33,5,35.57975443,0,13,46,4,339,340.14206
11/13/2023,5,7,2,2,469,152,171,151.18,31.47,15,2,1,27.11,2,6.52,2,61.40703846,0,13,46,4,104,93.95656
11/13/2023,5,8,2,3,117,5,135,23.81,10.1,0,4,1,8.38,2,3.8,2,36.82096495,0,13,46,4,47,49.82628
11/13/2023,5,9,2,3,411,270,39,265.01,32.96,0,2,0,30.35,4,6.88,5,62.33589392,0,13,46,4,239,223.23447
11/13/2023,5,10,2,4,420,130,121,123.36,46.84,20,4,1,48.52,3,5.21,5,57.36932106,0,13,46,4,163,153.69102
11/13/2023,5,11,2,2,424,242,111,250.89,51.65,5,1,0,52.52,1,6.82,5,49.8070764,0,13,46,4,207,197.47485
11/13/2023,5,12,2,4,244,118,149,128.74,15.45,5,4,0,10.6,3,3.36,2,42.46844304,0,13,46,4,92,88.91567
11/13/2023,5,13,2,2,81,27,43,26.46,42.68,20,4,1,47.27,3,7.62,2,37.39417822,0,13,46,4,51,56.257847
11/13/2023,5,14,1,4,396,266,52,274.59,66.75,10,2,0,68.17,2,2.71,5,53.91599915,0,13,46,4,252,236.59476
11/13/2023,5,15,1,3,454,228,111,231.91,94.71,15,1,0,90.24,3,5.8,5,43.01321323,0,13,46,4,204,194.0194
11/13/2023,5,16,1,2,130,63,117,68.9,72.78,0,4,1,74.4,1,7.96,2,40.85396127,0,13,46,4,65,61.661823
11/13/2023,5,17,1,1,324,298,178,301.02,24.26,15,2,0,20.04,1,4.57,5,41.23738039,0,13,46,4,273,263.00696
11/13/2023,5,18,1,2,335,246,166,248.38,66.57,15,1,1,62.25,3,6.56,5,69.47547746,0,13,46,4,241,240.84692
11/13/2023,5,19,1,3,400,53,63,44.56,19.41,20,2,0,24.22,1,5.07,2,59.16028672,0,13,46,4,55,48.15759
11/13/2023,5,20,1,1,98,65,119,72.01,79.79,20,1,0,78.84,4,5.29,2,60.85081387,0,13,46,4,71,67.2297
11/14/2023,1,1,3,3,145,56,195,67.43,29.45,10,2,0,29.42,1,14.28,2,53.94633937,1,14,46,4,56,47.74116
11/14/2023,1,2,3,3,465,345,158,339.74,68.69,10,3,0,72.37,2,8.61,5,64.64704583,1,14,46,4,296,278.7454
11/14/2023,1,3,3,4,142,9,171,6.61,73.0,0,2,1,76.79,4,6.08,2,30.82337977,1,14,46,4,60,59.315033
11/14/2023,1,4,3,2,414,28,192,22.76,57.59,20,1,0,54.69,4,14.76,2,38.49356443,1,14,46,4,45,47.546413
11/14/2023,1,5,3,4,125,55,186,73.1,76.47,15,1,0,74.83,2,8.49,2,47.27780075,1,14,46,4,48,46.335487
11/14/2023,1,6,2,2,232,171,24,163.27,72.77,10,2,1,71.93,3,3.52,5,35.57975443,1,14,46,4,189,187.1058
11/14/2023,1,7,2,2,102,17,136,22.62,31.57,5,3,0,28.02,3,4.52,2,61.40703846,1,14,46,4,55,48.89672
11/14/2023,1,8,2,4,447,59,66,65.96,83.08,20,3,1,80.47,2,7.09,2,54.30179408,1,14,46,4,58,55.845566
11/14/2023,1,9,2,4,85,49,51,39.27,49.96,0,1,1,46.53,3,8.25,2,68.62528132,1,14,46,4,39,33.894356
11/14/2023,1,10,2,3,143,116,127,125.71,64.95,15,3,1,69.05,1,4.16,2,47.60609975,1,14,46,4,78,74.32501
11/14/2023,1,11,2,2,79,7,59,24.97,76.64,15,1,0,76.53,2,6.92,2,49.8070764,1,14,46,4,36,33.211357
11/14/2023,1,12,2,4,225,144,61,135.62,70.98,15,4,1,74.87,3,3.2,5,42.46844304,1,14,46,4,183,177.06003
11/14/2023,1,13,2,1,393,234,143,236.1,67.42,20,2,1,70.76,3,4.38,5,51.86841117,1,14,46,4,222,221.74388
11/14/2023,1,14,1,2,499,425,58,426.72,43.51,10,2,0,43.47,3,7.19,5,65.79309402,1,14,46,4,360,349.61142
11/14/2023,1,15,1,3,61,0,24,10.23,81.61,10,3,0,79.81,2,2.48,2,43.01321323,1,14,46,4,36,34.417736
11/14/2023,1,16,1,1,471,19,138,11.93,27.34,5,3,0,25.86,2,6.06,2,45.54709159,1,14,46,4,55,46.429314
11/14/2023,1,17,1,1,122,95,110,105.09,39.72,20,1,1,36.77,3,6.33,2,41.23738039,1,14,46,4,61,64.190994
11/14/2023,1,18,1,4,143,112,72,125.68,48.82,10,3,1,51.08,3,7.19,5,60.88979077,1,14,46,4,182,189.61287
11/14/2023,1,19,1,2,334,10,126,5.33,81.79,0,4,1,82.73,1,4.31,2,62.61845714,1,14,46,4,61,58.64706
11/14/2023,1,20,1,3,182,104,107,106.53,20.52,15,4,1,18.42,2,4.72,2,34.63476238,1,14,46,4,112,102.8049
11/14/2023,2,1,3,4,373,108,112,125.64,81.43,5,3,0,82.78,2,10.69,5,59.27975767,1,14,46,4,161,150.60577
11/14/2023,2,2,3,4,252,204,95,220.16,95.76,15,4,1,98.06,2,7.86,5,32.32334449,1,14,46,4,187,172.76546
11/14/2023,2,3,3,1,461,5,158,0.23,21.22,20,1,1,25.1,3,8.12,2,54.04460047,1,14,46,4,58,59.76429
11/14/2023,2,4,3,4,438,411,99,421.55,12.79,10,2,0,12.45,3,5.63,5,37.27299869,1,14,46,4,360,348.50473
11/14/2023,2,5,3,1,285,34,56,44.17,64.96,15,4,0,68.86,4,8.09,2,42.16968972,1,14,46,4,27,26.352081
11/14/2023,2,6,2,3,133,15,64,34.88,42.03,20,3,1,46.75,2,8.67,2,44.65447373,1,14,46,4,60,49.345085
11/14/2023,2,7,2,3,95,72,147,72.61,84.75,15,4,1,89.23,2,6.43,2,50.56937754,1,14,46,4,70,59.42543
11/14/2023,2,8,2,1,327,197,159,209.83,99.7,5,2,1,95.23,2,4.4,5,53.69658275,1,14,46,4,199,183.96231
11/14/2023,2,9,2,3,56,48,37,55.27,10.15,20,3,0,6.49,1,5.68,5,62.33589392,1,14,46,4,120,109.67007
11/14/2023,2,10,2,3,323,214,43,215.65,22.43,10,2,0,18.26,1,3.88,5,47.60609975,1,14,46,4,188,179.39188
11/14/2023,2,11,2,4,490,256,139,274.91,68.86,10,1,0,65.33,2,5.17,5,31.37554084,1,14,46,4,243,236.46574
11/14/2023,2,12,2,4,298,86,40,103.82,66.03,0,3,0,64.22,2,6.9,5,42.46844304,1,14,46,4,137,126.685104
11/14/2023,2,13,2,3,270,7,143,6.76,56.59,10,4,0,56.37,3,3.19,2,61.00531293,1,14,46,4,53,43.802128
11/14/2023,2,14,1,4,390,85,69,97.82,96.15,5,3,1,93.58,2,6.54,5,53.91599915,1,14,46,4,156,155.8605
11/14/2023,2,15,1,3,357,173,127,169.17,47.02,0,3,0,45.57,2,4.05,5,43.01321323,1,14,46,4,162,157.20612
11/14/2023,2,16,1,4,409,344,109,355.13,47.11,15,3,0,44.36,4,2.01,5,63.14950037,1,14,46,4,318,308.1036
11/14/2023,2,17,1,3,191,113,177,118.68,86.48,5,3,0,82.62,4,2.23,2,62.08787923,1,14,46,4,88,91.19954
11/14/2023,2,18,1,2,81,1,67,10.68,47.41,10,3,1,43.86,3,5.62,2,69.47547746,1,14,46,4,63,59.52744
11/14/2023,2,19,1,4,179,137,89,156.49,21.03,15,2,0,24.66,3,6.61,5,58.27429375,1,14,46,4,178,166.83737
11/14/2023,2,20,1,3,446,439,188,433.48,15.77,15,2,1,12.28,2,7.91,5,34.63476238,1,14,46,4,362,366.7516
11/14/2023,3,1,3,3,87,71,108,65.43,39.68,5,2,1,34.8,2,6.72,2,53.94633937,1,14,46,4,69,65.320305
11/14/2023,3,2,3,4,395,226,115,234.74,82.59,20,3,0,79.25,1,14.19,5,32.32334449,1,14,46,4,228,221.70363
11/14/2023,3,3,3,4,353,315,69,307.09,77.36,10,3,0,82.33,4,7.72,5,30.82337977,1,14,46,4,278,277.47604
11/14/2023,3,4,3,3,288,202,105,194.75,60.81,20,1,0,58.32,3,7.59,5,37.33618039,1,14,46,4,214,208.54726
11/14/2023,3,5,3,3,380,133,29,138.41,56.82,15,1,1,53.46,2,5.03,5,41.64916561,1,14,46,4,144,134.28119
11/14/2023,3,6,2,4,188,89,92,79.36,36.59,15,1,0,36.77,4,6.45,2,41.68578594,1,14,46,4,83,80.71463
11/14/2023,3,7,2,2,493,421,194,420.41,85.71,5,2,1,89.73,4,5.12,5,61.40703846,1,14,46,4,344,328.02313
11/14/2023,3,8,2,3,358,322,129,326.62,67.62,20,1,1,67.29,3,7.22,5,36.82096495,1,14,46,4,315,315.03244
11/14/2023,3,9,2,1,257,254,157,259.7,37.07,5,1,0,34.86,4,7.19,5,32.60206372,1,14,46,4,247,238.84195
11/14/2023,3,10,2,1,63,24,127,17.23,87.9,15,4,0,86.88,1,6.52,2,42.18455077,1,14,46,4,40,37.800167
11/14/2023,3,11,2,4,236,200,155,198.25,49.18,0,1,1,47.12,1,5.04,5,31.37554084,1,14,46,4,200,188.8153
11/14/2023,3,12,2,1,351,172,96,163.5,39.46,10,2,0,34.53,2,5.04,5,40.35119926,1,14,46,4,160,162.11678
11/14/2023,3,13,2,3,445,185,136,194.21,65.27,20,2,1,63.17,3,9.49,5,61.00531293,1,14,46,4,183,172.9008
