Customer ID,Age,Gender,Location,Region,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2265,51,Male,North Dakota,North,M,Summer,3.9,No,2-Day Shipping,No,No,50,PayPal,Monthly
2266,36,Male,Montana,West,XL,Autumn,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly
2267,20,Male,Missouri,South,M,Autumn,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly
2268,32,Male,Kentucky,South,S,Spring,3.8,No,Express,No,No,37,Venmo,Weekly
2269,66,Male,Georgia,South,L,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly
2270,49,Male,Kentucky,South,M,Autumn,4.4,No,Store Pickup,No,No,27,Credit Card,Annually
2271,27,Male,Georgia,South,L,Spring,3.5,No,Express,No,No,7,Venmo,Weekly
2272,29,Male,Alaska,West,M,Summer,3.4,No,Free Shipping,No,No,49,PayPal,Quarterly
2273,29,Male,Maine,North,L,Spring,4,No,Standard,No,No,44,PayPal,Monthly
2274,55,Male,New Mexico,West,L,Winter,4.8,No,Express,No,No,13,PayPal,Bi-Weekly
2275,57,Male,New York,East,L,Spring,4.5,No,Next Day Air,No,No,38,PayPal,Fortnightly
2276,29,Male,Oklahoma,South,M,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly
2277,31,Male,Wyoming,West,L,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,25,Male,Alabama,South,M,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly
2279,61,Male,Maryland,East,M,Autumn,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months
2280,53,Male,West Virginia,South,L,Spring,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly
2281,22,Male,Kentucky,South,M,Summer,2.8,No,Standard,No,No,31,Credit Card,Fortnightly
2282,28,Male,Kansas,West,XL,Summer,3,No,Store Pickup,No,No,41,Bank Transfer,Annually
2283,18,Male,Idaho,West,S,Autumn,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually
2284,44,Male,Ohio,East,S,Winter,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,32,Male,Iowa,west,XL,Autumn,4.1,No,Express,No,No,20,Venmo,Annually
2286,34,Male,Michigan,North,L,Summer,4.6,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2287,67,Male,South Dakota,North,L,Spring,2.5,No,Store Pickup,No,No,35,Venmo,Quarterly
2288,66,Male,Nebraska,North,L,Summer,3,No,Store Pickup,No,No,6,Debit Card,Annually
2289,28,Male,California,West,M,Autumn,3.8,No,Next Day Air,No,No,50,PayPal,Weekly
2290,70,Male,Nevada,West,M,Autumn,4.1,No,Free Shipping,No,No,47,Venmo,Weekly
2291,37,Male,Kansas,West,L,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly
2292,28,Male,Ohio,East,M,Spring,5,No,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,43,Male,Vermont,North,S,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly
2294,37,Male,Georgia,South,L,Autumn,3.3,No,Express,No,No,16,Debit Card,Every 3 Months
2295,54,Male,Maryland,East,M,Winter,5,No,Express,No,No,40,Debit Card,Annually
2296,50,Male,Connecticut,East,L,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly
2297,46,Male,Washington,West,M,Autumn,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months
2298,60,Male,California,West,M,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly
2299,40,Male,Montana,West,L,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,64,Male,Idaho,West,M,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,18,Male,Pennsylvania,East,XL,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,37,Male,Maine,North,L,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Male,Montana,West,L,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly
2304,51,Male,New Jersey,East,S,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Male,Louisiana,South,L,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Male,Maine,North,M,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly
2307,27,Male,Florida,South,L,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
2308,28,Male,Missouri,South,L,Autumn,3.5,No,Next Day Air,No,No,30,Debit Card,Annually
2309,49,Male,North Dakota,North,M,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2310,70,Male,Connecticut,East,S,Autumn,5,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
2311,30,Male,Virginia,South,M,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly
2312,27,Male,Montana,West,L,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
2313,19,Male,Vermont,North,L,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
2314,64,Male,Georgia,South,M,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
2315,42,Male,Virginia,South,XL,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months
2316,69,Male,Vermont,North,M,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,28,Male,Montana,West,L,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
2318,47,Male,New Jersey,East,M,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
2319,69,Male,Wyoming,West,L,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
2320,56,Male,Maine,North,XL,Winter,5,No,Free Shipping,No,No,29,PayPal,Monthly
2321,28,Male,New Mexico,West,M,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,50,Male,Colorado,West,M,Winter,3,No,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,39,Male,Connecticut,East,S,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
2324,35,Male,Maryland,East,L,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,Oregon,West,L,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,New York,East,M,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,Oklahoma,South,L,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually
2328,20,Male,Alabama,South,M,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
2329,45,Male,North Dakota,North,M,Autumn,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
2330,49,Male,Nebraska,North,S,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
2331,60,Male,Arizona,West,L,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months
2332,61,Male,Illinois,North,S,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,South Carolina,South,XL,Autumn,2.6,No,Store Pickup,No,No,10,Venmo,Monthly
2334,33,Male,Kansas,West,M,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
2335,49,Male,Kansas,West,L,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,Idaho,West,M,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly
2337,19,Male,California,West,M,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,North Dakota,North,S,Autumn,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,Georgia,South,S,Autumn,4,No,Express,No,No,21,PayPal,Quarterly
2340,25,Male,Illinois,North,L,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,63,Male,Delaware,East,M,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,Connecticut,East,L,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months
2343,20,Male,Tennessee,South,M,Autumn,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,Maryland,East,M,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly
2345,34,Male,Rhode Island,East,XL,Autumn,3.5,No,Express,No,No,14,Venmo,Bi-Weekly
2346,28,Male,New York,East,S,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,New Mexico,West,L,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,California,West,S,Autumn,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,Maine,North,M,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months
2350,65,Male,New York,East,M,Autumn,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Hawaii,West,M,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,New Hampshire,North,S,Autumn,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
2353,70,Male,Nebraska,North,M,Autumn,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,56,Male,Montana,West,M,Autumn,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Wisconsin,North,M,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly
2356,22,Male,Tennessee,South,S,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,Montana,West,M,Summer,3,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,Michigan,North,L,Autumn,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Texas,South,L,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,Pennsylvania,East,S,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,New York,East,L,Autumn,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months
2362,44,Male,Alabama,South,M,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,Virginia,South,M,Autumn,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,Pennsylvania,East,XL,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,Mississippi,South,L,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
2366,52,Male,Wyoming,West,S,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly
2367,30,Male,New Mexico,West,L,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,North Dakota,North,L,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,29,Male,New Jersey,East,M,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,Vermont,North,M,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly
2371,51,Male,Alaska,West,M,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
2372,67,Male,Indiana,North,M,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,Alabama,South,XL,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly
2374,37,Male,Michigan,North,M,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
2375,69,Male,Washington,West,L,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60,Male,Virginia,South,L,Autumn,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
2377,21,Male,Tennessee,South,XL,Spring,4.1,No,Express,No,No,5,Cash,Weekly
2378,44,Male,South Dakota,North,L,Autumn,4,No,Next Day Air,No,No,22,Cash,Annually
2379,26,Male,New Hampshire,North,L,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly
2380,40,Male,South Dakota,North,M,Spring,4,No,2-Day Shipping,No,No,22,Debit Card,Monthly
2381,41,Male,Pennsylvania,East,M,Autumn,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly
2382,62,Male,Wisconsin,North,M,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually
2383,39,Male,California,West,M,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly
2384,53,Male,Rhode Island,East,L,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
2385,24,Male,Alabama,South,L,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly
2386,41,Male,Oklahoma,South,M,Autumn,3.8,No,Express,No,No,12,PayPal,Weekly
2387,19,Male,Illinois,North,L,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly
2388,36,Male,Tennessee,South,M,Summer,4,No,2-Day Shipping,No,No,14,Debit Card,Monthly
2389,21,Male,Alabama,South,M,Autumn,4.1,No,Store Pickup,No,No,10,Debit Card,Annually
2390,25,Male,Kansas,West,M,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
2391,65,Male,Arizona,West,XL,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly
2392,42,Male,Michigan,North,M,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
2393,40,Male,Missouri,South,L,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
2394,58,Male,Louisiana,South,M,Winter,5,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2395,40,Male,Connecticut,East,L,Autumn,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly
2396,62,Male,Connecticut,East,M,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2397,38,Male,Oregon,West,M,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
2398,37,Male,West Virginia,South,L,Autumn,2.9,No,Store Pickup,No,No,41,Venmo,Monthly
2399,65,Male,Florida,South,M,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
2400,55,Male,New Hampshire,North,L,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly
2401,43,Male,Oregon,West,M,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
2402,43,Male,Oregon,West,M,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly
2403,45,Male,Utah,West,M,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly
2404,64,Male,Missouri,South,M,Autumn,4.4,No,Standard,No,No,40,Debit Card,Weekly
2405,28,Male,West Virginia,South,L,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
2406,69,Male,California,West,XL,Autumn,5,No,Standard,No,No,5,Debit Card,Quarterly
2407,54,Male,California,West,M,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly
2408,52,Male,Illinois,North,M,Summer,3,No,Express,No,No,11,Credit Card,Bi-Weekly
2409,23,Male,Hawaii,West,XL,Autumn,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
2410,26,Male,Washington,West,L,Spring,3,No,Store Pickup,No,No,47,Cash,Every 3 Months
2411,48,Male,Wisconsin,North,M,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly
2412,49,Male,Virginia,South,M,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
2413,53,Male,Oregon,West,M,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
2414,69,Male,Pennsylvania,East,XL,Autumn,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly
2415,26,Male,Virginia,South,M,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly
2416,21,Male,Hawaii,West,XL,Autumn,4.3,No,Standard,No,No,30,Bank Transfer,Weekly
2417,59,Male,Nebraska,North,S,Summer,4,No,Next Day Air,No,No,26,Credit Card,Every 3 Months
2418,21,Male,Alaska,West,M,Autumn,3.3,No,Standard,No,No,32,Venmo,Fortnightly
2419,22,Male,Michigan,North,S,Autumn,4,No,Next Day Air,No,No,47,Cash,Every 3 Months
2420,26,Male,North Carolina,South,M,Autumn,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
2421,41,Male,North Carolina,South,S,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually
2422,37,Male,Minnesota,North,L,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months
2423,30,Male,Georgia,South,M,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly
2424,49,Male,West Virginia,South,M,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
2425,49,Male,Delaware,East,M,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
2426,58,Male,North Dakota,North,S,Summer,3,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly
2427,70,Male,Florida,South,M,Autumn,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
2428,27,Male,Oregon,West,M,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
2429,65,Male,Idaho,West,M,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
2430,57,Male,Virginia,South,XL,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly
2431,20,Male,North Dakota,North,XL,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
2432,34,Male,Alabama,South,S,Autumn,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
2433,59,Male,Hawaii,West,M,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
2434,54,Male,Oregon,West,M,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
2435,36,Male,Utah,West,M,Spring,5,No,Store Pickup,No,No,40,Credit Card,Monthly
2436,21,Male,Hawaii,West,S,Autumn,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly
2437,52,Male,Connecticut,East,M,Autumn,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
2438,43,Male,Wyoming,West,XL,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly
2439,32,Male,Delaware,East,S,Winter,3.4,No,Express,No,No,30,Venmo,Weekly
2440,55,Male,Arkansas,South,M,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually
2441,31,Male,Indiana,North,M,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually
2442,45,Male,California,West,M,Autumn,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2443,53,Male,Wyoming,West,L,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2444,24,Male,South Dakota,North,M,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
2445,47,Male,West Virginia,South,S,Autumn,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly
2446,63,Male,Tennessee,South,M,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly
2447,38,Male,Alaska,West,L,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
2448,59,Male,South Dakota,North,L,Autumn,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
2449,54,Male,Tennessee,South,S,Autumn,3,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
2450,26,Male,Alabama,South,S,Autumn,4.1,No,Express,No,No,31,Venmo,Fortnightly
2451,68,Male,North Carolina,South,M,Autumn,4.5,No,Standard,No,No,7,Venmo,Quarterly
2452,41,Male,Oklahoma,South,M,Autumn,3.4,No,Store Pickup,No,No,27,Venmo,Monthly
2453,68,Male,New York,East,L,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
2454,21,Male,Iowa,west,XL,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually
2455,32,Male,Alaska,West,M,Winter,4.6,No,Express,No,No,33,Venmo,Annually
2456,20,Male,Alaska,West,L,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
2457,59,Male,Nebraska,North,M,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly
2458,53,Male,Delaware,East,M,Autumn,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
2459,66,Male,Texas,South,L,Autumn,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly
2460,47,Male,Missouri,South,L,Autumn,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly
2461,58,Male,Maine,North,S,Winter,4,No,Store Pickup,No,No,28,Credit Card,Annually
2462,28,Male,Pennsylvania,East,L,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
2463,68,Male,Missouri,South,XL,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
2464,60,Male,Mississippi,South,XL,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly
2465,47,Male,Hawaii,West,L,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
2466,18,Male,Texas,South,M,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly
2467,32,Male,South Dakota,North,S,Summer,3.7,No,Express,No,No,37,Cash,Annually
2468,27,Male,New Jersey,East,M,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
2469,65,Male,Connecticut,East,L,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly
2470,68,Male,Maryland,East,M,Autumn,5,No,Standard,No,No,27,PayPal,Annually
2471,55,Male,Arizona,West,XL,Autumn,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly
2472,30,Male,Oklahoma,South,M,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually
2473,24,Male,Utah,West,M,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually
2474,57,Male,Arkansas,South,M,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly
2475,23,Male,North Carolina,South,M,Autumn,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
2476,69,Male,California,West,S,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly
2477,60,Male,Colorado,West,M,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly
2478,25,Male,California,West,L,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly
2479,18,Male,Vermont,North,S,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
2480,37,Male,Kansas,West,S,Autumn,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months
2481,61,Male,Ohio,East,XL,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly
2482,41,Male,New Jersey,East,XL,Autumn,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly
2483,69,Male,Arizona,West,S,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
2484,32,Male,Arizona,West,S,Autumn,2.9,No,Standard,No,No,8,Debit Card,Monthly
2485,60,Male,New Hampshire,North,M,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
2486,43,Male,Louisiana,South,M,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
2487,61,Male,Texas,South,L,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
2488,57,Male,Montana,West,L,Spring,3,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
2489,56,Male,New Hampshire,North,XL,Summer,4.4,No,Express,No,No,30,PayPal,Monthly
2490,66,Male,South Dakota,North,M,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly
2491,52,Male,Montana,West,M,Spring,4,No,Free Shipping,No,No,5,Cash,Every 3 Months
2492,63,Male,North Carolina,South,M,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
2493,50,Male,South Dakota,North,S,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
2494,21,Male,Maine,North,S,Autumn,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months
2495,42,Male,Oklahoma,South,S,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
2496,40,Male,Nebraska,North,XL,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
2497,67,Male,Illinois,North,S,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
2498,35,Male,Colorado,West,M,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually
2499,18,Male,Massachusetts,East,S,Autumn,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly
2500,52,Male,Louisiana,South,L,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
2501,59,Male,Massachusetts,East,M,Autumn,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly
2502,49,Male,West Virginia,South,M,Autumn,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
2503,46,Male,Idaho,West,L,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months
2504,69,Male,Ohio,East,M,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly
2505,56,Male,Rhode Island,East,M,Winter,4,No,Store Pickup,No,No,31,Cash,Bi-Weekly
2506,27,Male,Illinois,North,M,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
2507,57,Male,New York,East,XL,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually
2508,58,Male,Louisiana,South,M,Autumn,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months
2509,23,Male,California,West,XL,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
2510,19,Male,Washington,West,M,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
2511,40,Male,South Dakota,North,L,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
2512,54,Male,Idaho,West,M,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly
2513,50,Male,North Dakota,North,M,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly
2514,69,Male,Washington,West,L,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually
2515,42,Male,Alaska,West,L,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
2516,37,Male,Kansas,West,M,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly
2517,46,Male,Utah,West,XL,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly
2518,64,Male,Wyoming,West,L,Spring,2.9,No,Standard,No,No,10,Venmo,Annually
2519,20,Male,Maine,North,XL,Autumn,4,No,Store Pickup,No,No,31,Venmo,Annually
2520,40,Male,Michigan,North,L,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly
2521,64,Male,Illinois,North,L,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months
2522,29,Male,Minnesota,North,M,Autumn,4.4,No,Standard,No,No,18,PayPal,Every 3 Months
2523,20,Male,Massachusetts,East,S,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly
2524,43,Male,New Jersey,East,S,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually
2525,60,Male,Kansas,West,M,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly
2526,39,Male,Kentucky,South,M,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly
2527,47,Male,Rhode Island,East,S,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly
2528,19,Male,Illinois,North,M,Autumn,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months
2529,52,Male,Alabama,South,S,Autumn,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly
2530,34,Male,Tennessee,South,M,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly
