Sales ID,Date,Store ID,Product ID,Product_Name,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Customer ID
31237,11/9/2022,2,17,Fragrances,Accessories,East,161,45.79,15,Sunny,0,43.12,Summer,3881
31238,11/9/2022,2,18,Wristwear,Accessories,North,282,17.81,15,Rainy,1,13.51,Autumn,1093
31239,11/9/2022,2,19,Sunglasses,Accessories,East,30,58.03,20,Snowy,0,54.52,Winter,604
31240,11/9/2022,2,20,Hat,Accessories,North,105,92.84,5,Cloudy,1,93.77,Autumn,2441
31241,11/9/2022,3,1,Coat,Outerwear,South,65,15.92,10,Sunny,0,13.49,Spring,503
31242,11/9/2022,3,2,Hoodie,Outerwear,South,223,59.13,20,Rainy,1,55.03,Autumn,3625
31243,11/9/2022,3,3,Jacket,Outerwear,North,143,45.91,10,Cloudy,1,48.48,Spring,3677
31244,11/9/2022,3,4,Overcoat,Outerwear,East,162,68.46,0,Sunny,0,72.37,Summer,2174
31245,11/9/2022,3,5,Blazer,Outerwear,North,422,78.84,5,Sunny,1,83.83,Summer,543
31246,11/9/2022,3,6,Blouse,Clothing,South,229,54.61,20,Snowy,1,52.54,Autumn,2276
31247,11/9/2022,3,7,Shirt,Clothing,South,47,16.06,5,Sunny,1,15.8,Autumn,504
31248,11/9/2022,3,8,Jeans,Clothing,East,34,58.96,0,Sunny,1,56.54,Spring,246
31249,11/9/2022,3,9,Trousers,Clothing,North,10,56.17,15,Sunny,0,51.96,Winter,3383
31250,11/9/2022,3,10,T-shirt,Clothing,South,71,89.25,0,Sunny,1,84.29,Spring,452
31251,11/9/2022,3,11,Shorts,Clothing,East,123,11.91,10,Cloudy,1,9.89,Spring,2754
31252,11/9/2022,3,12,Skirt,Clothing,West,78,99.26,5,Sunny,1,96.88,Summer,262
31253,11/9/2022,3,13,Saree,Clothing,South,153,65.54,0,Sunny,1,65.8,Spring,22
31254,11/9/2022,3,14,Bag,Accessories,South,28,42.52,10,Sunny,1,44.19,Spring,3676
31255,11/9/2022,3,15,Belt,Accessories,West,72,69.15,0,Snowy,0,71.38,Winter,985
31256,11/9/2022,3,16,Gloves,Accessories,West,120,24.41,20,Sunny,0,25.98,Spring,3006
31257,11/9/2022,3,17,Fragrances,Accessories,North,24,65.78,15,Rainy,1,65.09,Spring,1707
31258,11/9/2022,3,18,Wristwear,Accessories,East,53,77.17,10,Cloudy,1,73.36,Spring,2562
31259,11/9/2022,3,19,Sunglasses,Accessories,North,0,18.75,15,Snowy,1,23.31,Summer,3678
31260,11/9/2022,3,20,Hat,Accessories,West,305,40.9,10,Cloudy,0,38.22,Spring,1250
31261,11/9/2022,4,1,Coat,Outerwear,North,4,71.83,15,Sunny,1,73.52,Summer,1937
31262,11/9/2022,4,2,Hoodie,Outerwear,East,218,88.59,0,Cloudy,1,86.78,Autumn,3233
31263,11/9/2022,4,3,Jacket,Outerwear,East,96,45.33,10,Cloudy,1,43.47,Summer,451
31264,11/9/2022,4,4,Overcoat,Outerwear,South,112,49.92,5,Cloudy,1,52.29,Spring,2666
31265,11/9/2022,4,5,Blazer,Outerwear,South,353,37.69,15,Sunny,1,36.93,Winter,674
31266,11/9/2022,4,6,Blouse,Clothing,South,143,81.59,5,Snowy,0,79.69,Summer,907
31267,11/9/2022,4,7,Shirt,Clothing,South,84,86.15,15,Rainy,1,85.66,Winter,3627
31268,11/9/2022,4,8,Jeans,Clothing,North,339,80.46,5,Cloudy,0,78.49,Summer,889
31269,11/9/2022,4,9,Trousers,Clothing,North,91,56.22,0,Cloudy,1,52.08,Winter,2662
31270,11/9/2022,4,10,T-shirt,Clothing,North,262,48.53,15,Cloudy,0,52.34,Autumn,1047
31271,11/9/2022,4,11,Shorts,Clothing,West,309,47.31,5,Sunny,0,50.08,Spring,497
31272,11/9/2022,4,12,Skirt,Clothing,North,91,44.12,5,Cloudy,1,42.14,Spring,2479
31273,11/9/2022,4,13,Saree,Clothing,South,174,83.15,5,Sunny,1,87.28,Winter,1212
31274,11/9/2022,4,14,Bag,Accessories,West,136,72.84,20,Snowy,1,70.32,Autumn,868
31275,11/9/2022,4,15,Belt,Accessories,East,17,66.39,5,Cloudy,0,63.26,Spring,2167
31276,11/9/2022,4,16,Gloves,Accessories,North,319,30.37,15,Snowy,1,26.61,Autumn,2612
31277,11/9/2022,4,17,Fragrances,Accessories,East,225,16.95,20,Snowy,0,17.46,Autumn,1235
31278,11/9/2022,4,18,Wristwear,Accessories,North,15,19.43,5,Sunny,1,18.64,Spring,1518
31279,11/9/2022,4,19,Sunglasses,Accessories,West,96,61.55,20,Snowy,0,62.49,Spring,881
31280,11/9/2022,4,20,Hat,Accessories,North,74,35.34,5,Rainy,0,39.07,Autumn,1434
31281,11/9/2022,5,1,Coat,Outerwear,East,115,60.02,5,Snowy,1,65.01,Winter,852
31282,11/9/2022,5,2,Hoodie,Outerwear,North,150,57.52,5,Rainy,1,53.97,Summer,2038
31283,11/9/2022,5,3,Jacket,Outerwear,East,79,47.17,15,Rainy,0,47.67,Spring,3748
31284,11/9/2022,5,4,Overcoat,Outerwear,East,79,93.89,10,Rainy,0,97.88,Summer,3130
31285,11/9/2022,5,5,Blazer,Outerwear,South,96,43.08,5,Rainy,0,39.38,Summer,3295
31286,11/9/2022,5,6,Blouse,Clothing,North,255,20.39,15,Rainy,1,19.89,Autumn,2306
31287,11/9/2022,5,7,Shirt,Clothing,North,92,36.52,0,Snowy,1,40.52,Winter,1942
31288,11/9/2022,5,8,Jeans,Clothing,North,26,53.41,15,Cloudy,1,49.04,Winter,2970
31289,11/9/2022,5,9,Trousers,Clothing,North,61,36.74,20,Snowy,0,34.53,Spring,1889
31290,11/9/2022,5,10,T-shirt,Clothing,East,198,82.11,10,Rainy,1,83.13,Autumn,1072
31291,11/9/2022,5,11,Shorts,Clothing,West,137,46.11,20,Sunny,1,47.56,Spring,85
31292,11/9/2022,5,12,Skirt,Clothing,South,193,74.9,20,Cloudy,0,70.88,Summer,3350
31293,11/9/2022,5,13,Saree,Clothing,North,44,59.69,10,Snowy,1,59.4,Spring,2506
31294,11/9/2022,5,14,Bag,Accessories,North,44,53.11,15,Cloudy,1,52.09,Autumn,1373
31295,11/9/2022,5,15,Belt,Accessories,East,395,33.03,5,Rainy,1,32.8,Winter,2091
31296,11/9/2022,5,16,Gloves,Accessories,East,21,58.27,0,Cloudy,0,59.86,Spring,1070
31297,11/9/2022,5,17,Fragrances,Accessories,North,96,18.76,0,Snowy,0,17.39,Spring,2670
31298,11/9/2022,5,18,Wristwear,Accessories,East,209,24.12,0,Cloudy,1,24.16,Autumn,849
31299,11/9/2022,5,19,Sunglasses,Accessories,South,86,64.56,15,Snowy,0,69.23,Summer,1207
31300,11/9/2022,5,20,Hat,Accessories,West,335,98.09,20,Cloudy,0,93.35,Summer,766
31301,11/10/2022,1,1,Coat,Outerwear,North,30,16.23,15,Sunny,0,16.97,Autumn,1428
31302,11/10/2022,1,2,Hoodie,Outerwear,South,324,12.44,10,Sunny,0,9.1,Autumn,1524
31303,11/10/2022,1,3,Jacket,Outerwear,North,32,28.68,20,Snowy,1,26.1,Spring,840
31304,11/10/2022,1,4,Overcoat,Outerwear,North,111,32.82,20,Snowy,1,37,Autumn,933
31305,11/10/2022,1,5,Blazer,Outerwear,East,123,19.01,15,Sunny,1,17.74,Spring,3593
31306,11/10/2022,1,6,Blouse,Clothing,West,271,59.45,10,Cloudy,1,61.76,Summer,2525
31307,11/10/2022,1,7,Shirt,Clothing,North,374,90.09,10,Snowy,1,86.78,Summer,274
31308,11/10/2022,1,8,Jeans,Clothing,North,242,36.49,10,Rainy,0,32.1,Spring,2800
31309,11/10/2022,1,9,Trousers,Clothing,South,1,16.36,15,Cloudy,0,19.62,Autumn,1994
31310,11/10/2022,1,10,T-shirt,Clothing,South,7,88.79,10,Cloudy,0,92.07,Autumn,896
31311,11/10/2022,1,11,Shorts,Clothing,East,295,14.59,15,Sunny,1,10.45,Summer,1738
31312,11/10/2022,1,12,Skirt,Clothing,North,92,84.4,20,Snowy,0,81.89,Spring,2355
31313,11/10/2022,1,13,Saree,Clothing,South,158,84.34,10,Rainy,1,88.08,Autumn,1980
31314,11/10/2022,1,14,Bag,Accessories,South,37,23.68,0,Sunny,0,24.89,Winter,1639
31315,11/10/2022,1,15,Belt,Accessories,East,16,84.76,20,Cloudy,1,83.01,Spring,1094
31316,11/10/2022,1,16,Gloves,Accessories,South,54,68.14,20,Cloudy,1,69.43,Autumn,2077
31317,11/10/2022,1,17,Fragrances,Accessories,East,41,52.72,15,Sunny,1,51.37,Summer,610
31318,11/10/2022,1,18,Wristwear,Accessories,North,70,74.16,15,Sunny,0,77.62,Summer,277
31319,11/10/2022,1,19,Sunglasses,Accessories,East,13,98.16,5,Rainy,1,98.71,Autumn,1993
31320,11/10/2022,1,20,Hat,Accessories,East,82,71.62,15,Sunny,1,74.89,Winter,1900
31321,11/10/2022,2,1,Coat,Outerwear,West,118,99.32,15,Cloudy,0,96.43,Autumn,1447
31322,11/10/2022,2,2,Hoodie,Outerwear,West,81,43.48,0,Snowy,0,44.38,Summer,3144
31323,11/10/2022,2,3,Jacket,Outerwear,West,81,39.84,10,Snowy,0,38.88,Autumn,3837
31324,11/10/2022,2,4,Overcoat,Outerwear,East,125,18.28,5,Cloudy,1,17.91,Autumn,3722
31325,11/10/2022,2,5,Blazer,Outerwear,East,257,35.32,10,Snowy,0,35.76,Autumn,2052
31326,11/10/2022,2,6,Blouse,Clothing,East,58,13.68,20,Snowy,0,16.52,Summer,1219
31327,11/10/2022,2,7,Shirt,Clothing,North,86,15.63,10,Cloudy,1,16.93,Winter,454
31328,11/10/2022,2,8,Jeans,Clothing,West,55,33.87,0,Snowy,0,32.02,Summer,832
31329,11/10/2022,2,9,Trousers,Clothing,North,20,17.2,20,Cloudy,1,16.8,Summer,1166
31330,11/10/2022,2,10,T-shirt,Clothing,South,59,45.52,0,Rainy,1,48.43,Summer,1155
31331,11/10/2022,2,11,Shorts,Clothing,South,101,99.39,20,Sunny,0,98.63,Spring,688
31332,11/10/2022,2,12,Skirt,Clothing,West,175,23.08,5,Cloudy,1,23.96,Winter,673
31333,11/10/2022,2,13,Saree,Clothing,South,5,87,0,Cloudy,1,86.26,Spring,2675
31334,11/10/2022,2,14,Bag,Accessories,East,5,36.66,20,Snowy,0,38.79,Summer,3799
31335,11/10/2022,2,15,Belt,Accessories,North,100,39.3,20,Cloudy,1,36,Winter,156
31336,11/10/2022,2,16,Gloves,Accessories,South,56,25.57,0,Cloudy,0,23.31,Winter,2315
31337,11/10/2022,2,17,Fragrances,Accessories,North,181,81.7,0,Snowy,0,83.66,Spring,2759
31338,11/10/2022,2,18,Wristwear,Accessories,West,137,53.01,20,Sunny,0,57.1,Winter,2761
31339,11/10/2022,2,19,Sunglasses,Accessories,South,46,93.86,15,Cloudy,1,88.88,Winter,3154
31340,11/10/2022,2,20,Hat,Accessories,East,198,44.23,15,Rainy,1,40.76,Autumn,208
31341,11/10/2022,3,1,Coat,Outerwear,South,264,38.36,20,Sunny,0,41.24,Summer,3276
31342,11/10/2022,3,2,Hoodie,Outerwear,North,157,79.89,0,Sunny,1,80.66,Spring,2948
31343,11/10/2022,3,3,Jacket,Outerwear,West,46,21.37,5,Cloudy,1,18.97,Autumn,1354
31344,11/10/2022,3,4,Overcoat,Outerwear,South,0,24,20,Rainy,0,22.76,Spring,1530
31345,11/10/2022,3,5,Blazer,Outerwear,East,47,16.31,5,Sunny,1,12.95,Summer,3356
31346,11/10/2022,3,6,Blouse,Clothing,West,267,56.33,15,Rainy,0,56.81,Spring,1062
31347,11/10/2022,3,7,Shirt,Clothing,West,163,99.48,20,Rainy,0,103.7,Spring,330
31348,11/10/2022,3,8,Jeans,Clothing,West,36,16.81,10,Rainy,0,15.46,Winter,3141
31349,11/10/2022,3,9,Trousers,Clothing,East,254,84.55,15,Rainy,1,83.22,Spring,3817
31350,11/10/2022,3,10,T-shirt,Clothing,East,82,80.46,0,Rainy,1,76.59,Summer,1554
31351,11/10/2022,3,11,Shorts,Clothing,West,192,93.37,10,Cloudy,1,95.71,Summer,3035
31352,11/10/2022,3,12,Skirt,Clothing,North,57,74.18,0,Rainy,0,71.97,Winter,3277
31353,11/10/2022,3,13,Saree,Clothing,South,51,97.67,5,Snowy,1,98.12,Spring,1880
31354,11/10/2022,3,14,Bag,Accessories,East,189,66.73,10,Snowy,0,68.97,Spring,1723
31355,11/10/2022,3,15,Belt,Accessories,East,1,14.43,5,Cloudy,1,10.48,Summer,1503
31356,11/10/2022,3,16,Gloves,Accessories,West,319,40.85,0,Snowy,0,40.66,Summer,3587
31357,11/10/2022,3,17,Fragrances,Accessories,South,374,83.52,10,Rainy,0,86.56,Winter,2953
31358,11/10/2022,3,18,Wristwear,Accessories,East,28,13.06,20,Cloudy,0,10.76,Autumn,44
31359,11/10/2022,3,19,Sunglasses,Accessories,North,76,51.76,15,Snowy,1,56.52,Winter,2977
31360,11/10/2022,3,20,Hat,Accessories,South,106,71.76,15,Sunny,1,72.8,Autumn,358
31361,11/10/2022,4,1,Coat,Outerwear,North,52,85.49,10,Cloudy,0,80.53,Winter,210
31362,11/10/2022,4,2,Hoodie,Outerwear,West,98,81.25,5,Cloudy,0,82,Summer,245
31363,11/10/2022,4,3,Jacket,Outerwear,East,2,77.88,15,Sunny,0,79.16,Winter,2589
31364,11/10/2022,4,4,Overcoat,Outerwear,South,177,44.59,15,Rainy,0,41.84,Autumn,128
31365,11/10/2022,4,5,Blazer,Outerwear,West,23,66.12,15,Snowy,1,65.96,Winter,1462
31366,11/10/2022,4,6,Blouse,Clothing,North,9,68.78,20,Snowy,0,72.1,Summer,3340
31367,11/10/2022,4,7,Shirt,Clothing,North,196,95.72,0,Rainy,0,91.22,Autumn,3657
31368,11/10/2022,4,8,Jeans,Clothing,East,100,82.19,0,Snowy,1,78.53,Autumn,616
31369,11/10/2022,4,9,Trousers,Clothing,East,308,32.8,10,Cloudy,1,30.32,Spring,734
31370,11/10/2022,4,10,T-shirt,Clothing,North,48,86.64,15,Rainy,0,82.31,Winter,3334
31371,11/10/2022,4,11,Shorts,Clothing,West,4,93.93,0,Cloudy,0,91.22,Autumn,3165
31372,11/10/2022,4,12,Skirt,Clothing,East,119,29.54,20,Sunny,0,25.48,Winter,1638
31373,11/10/2022,4,13,Saree,Clothing,East,13,68.93,15,Snowy,1,73.63,Summer,1775
31374,11/10/2022,4,14,Bag,Accessories,South,178,51.06,20,Snowy,0,52.37,Autumn,3719
31375,11/10/2022,4,15,Belt,Accessories,North,61,55.65,5,Sunny,1,58.39,Winter,773
31376,11/10/2022,4,16,Gloves,Accessories,South,434,66.11,15,Rainy,0,62.32,Spring,3688
31377,11/10/2022,4,17,Fragrances,Accessories,South,385,79.55,0,Sunny,1,79.35,Summer,2362
31378,11/10/2022,4,18,Wristwear,Accessories,North,339,63.83,5,Sunny,1,61.06,Winter,2708
31379,11/10/2022,4,19,Sunglasses,Accessories,South,207,31.32,5,Cloudy,1,33.47,Autumn,408
31380,11/10/2022,4,20,Hat,Accessories,South,394,66.9,15,Cloudy,0,65.46,Spring,578
31381,11/10/2022,5,1,Coat,Outerwear,South,345,84.85,20,Sunny,0,86.11,Autumn,863
31382,11/10/2022,5,2,Hoodie,Outerwear,North,119,72.71,5,Sunny,0,73.72,Winter,3532
31383,11/10/2022,5,3,Jacket,Outerwear,West,114,30.3,10,Cloudy,0,31.83,Winter,2272
31384,11/10/2022,5,4,Overcoat,Outerwear,South,72,26.57,20,Rainy,0,24.37,Autumn,1162
31385,11/10/2022,5,5,Blazer,Outerwear,East,60,56.51,15,Snowy,1,55.91,Spring,1993
31386,11/10/2022,5,6,Blouse,Clothing,East,411,56.36,10,Sunny,0,57.64,Summer,3423
31387,11/10/2022,5,7,Shirt,Clothing,West,101,16.83,5,Sunny,1,13.84,Spring,2224
31388,11/10/2022,5,8,Jeans,Clothing,West,106,70.54,15,Rainy,1,65.58,Autumn,3168
31389,11/10/2022,5,9,Trousers,Clothing,North,361,80.96,20,Rainy,1,76.1,Spring,3217
31390,11/10/2022,5,10,T-shirt,Clothing,South,297,55.48,20,Cloudy,0,55.23,Spring,2269
31391,11/10/2022,5,11,Shorts,Clothing,West,78,42.85,0,Sunny,0,40.78,Spring,2455
31392,11/10/2022,5,12,Skirt,Clothing,North,22,60.43,5,Snowy,0,59.15,Autumn,1485
31393,11/10/2022,5,13,Saree,Clothing,South,4,25.48,15,Cloudy,1,22.35,Spring,345
31394,11/10/2022,5,14,Bag,Accessories,South,25,39.01,15,Sunny,0,39.7,Winter,1316
31395,11/10/2022,5,15,Belt,Accessories,West,105,81.12,5,Rainy,0,81.64,Summer,2222
31396,11/10/2022,5,16,Gloves,Accessories,South,185,65.59,10,Cloudy,1,70.4,Autumn,1779
31397,11/10/2022,5,17,Fragrances,Accessories,South,17,75.28,15,Snowy,0,71.11,Winter,3555
31398,11/10/2022,5,18,Wristwear,Accessories,North,48,50.27,20,Snowy,1,48.99,Autumn,811
31399,11/10/2022,5,19,Sunglasses,Accessories,East,451,64.37,20,Cloudy,1,63.82,Winter,995
31400,11/10/2022,5,20,Hat,Accessories,East,84,22.66,5,Cloudy,1,21.23,Spring,78
31401,11/11/2022,1,1,Coat,Outerwear,South,77,34.73,5,Cloudy,0,32.96,Summer,369
31402,11/11/2022,1,2,Hoodie,Outerwear,North,356,35.71,15,Snowy,1,34.99,Spring,3324
31403,11/11/2022,1,3,Jacket,Outerwear,East,149,41.22,0,Rainy,0,43.62,Summer,2091
31404,11/11/2022,1,4,Overcoat,Outerwear,East,169,20.95,5,Rainy,1,23.82,Autumn,3458
31405,11/11/2022,1,5,Blazer,Outerwear,South,105,21.98,0,Rainy,1,23.35,Spring,1640
31406,11/11/2022,1,6,Blouse,Clothing,North,192,25.18,10,Cloudy,0,22.68,Summer,2494
31407,11/11/2022,1,7,Shirt,Clothing,South,110,34.14,20,Cloudy,0,33.85,Spring,3266
31408,11/11/2022,1,8,Jeans,Clothing,North,60,41.69,10,Snowy,1,41.37,Winter,634
31409,11/11/2022,1,9,Trousers,Clothing,East,23,60.98,20,Snowy,1,62.12,Autumn,3482
31410,11/11/2022,1,10,T-shirt,Clothing,West,107,24.92,5,Rainy,0,23.8,Spring,171
31411,11/11/2022,1,11,Shorts,Clothing,South,247,98.6,20,Rainy,0,94.41,Winter,1975
31412,11/11/2022,1,12,Skirt,Clothing,South,384,73.32,10,Snowy,0,68.99,Summer,278
31413,11/11/2022,1,13,Saree,Clothing,West,67,42.04,10,Sunny,0,43.15,Autumn,491
31414,11/11/2022,1,14,Bag,Accessories,West,7,57.23,5,Cloudy,0,52.34,Spring,2978
31415,11/11/2022,1,15,Belt,Accessories,North,104,46.48,5,Cloudy,0,43.5,Winter,2630
31416,11/11/2022,1,16,Gloves,Accessories,West,87,52.77,5,Snowy,0,51.75,Autumn,3699
31417,11/11/2022,1,17,Fragrances,Accessories,South,179,92.68,15,Sunny,1,89.94,Spring,578
31418,11/11/2022,1,18,Wristwear,Accessories,North,3,70.07,5,Cloudy,1,74.32,Winter,2176
31419,11/11/2022,1,19,Sunglasses,Accessories,West,139,96.95,15,Rainy,0,98.39,Spring,1216
31420,11/11/2022,1,20,Hat,Accessories,West,199,55.11,15,Sunny,1,57.3,Autumn,881
31421,11/11/2022,2,1,Coat,Outerwear,South,94,99.99,5,Sunny,0,102.21,Winter,2388
31422,11/11/2022,2,2,Hoodie,Outerwear,South,77,18.73,5,Cloudy,0,18.86,Autumn,853
31423,11/11/2022,2,3,Jacket,Outerwear,West,49,42.28,20,Snowy,0,43.41,Summer,2375
31424,11/11/2022,2,4,Overcoat,Outerwear,North,331,63.98,0,Sunny,0,60.07,Summer,1626
31425,11/11/2022,2,5,Blazer,Outerwear,South,155,79.72,15,Cloudy,0,82.1,Winter,659
31426,11/11/2022,2,6,Blouse,Clothing,East,203,74.58,15,Sunny,1,71.72,Winter,341
31427,11/11/2022,2,7,Shirt,Clothing,North,26,54.45,0,Snowy,1,55.94,Winter,634
31428,11/11/2022,2,8,Jeans,Clothing,West,409,88.45,5,Rainy,0,92.44,Summer,2367
31429,11/11/2022,2,9,Trousers,Clothing,North,182,54.19,0,Snowy,0,52.53,Summer,3053
31430,11/11/2022,2,10,T-shirt,Clothing,South,78,31.65,20,Sunny,1,30.96,Spring,3850
31431,11/11/2022,2,11,Shorts,Clothing,North,47,37.79,5,Rainy,0,42.61,Autumn,3717
31432,11/11/2022,2,12,Skirt,Clothing,West,300,43.35,10,Cloudy,0,42.17,Summer,3268
31433,11/11/2022,2,13,Saree,Clothing,East,50,48.57,0,Cloudy,0,47.65,Autumn,2688
31434,11/11/2022,2,14,Bag,Accessories,South,166,35.1,10,Snowy,1,39.37,Spring,3172
31435,11/11/2022,2,15,Belt,Accessories,West,77,79.87,10,Cloudy,0,78.93,Spring,1633
31436,11/11/2022,2,16,Gloves,Accessories,East,244,88.2,15,Snowy,1,85.91,Summer,1435
31437,11/11/2022,2,17,Fragrances,Accessories,West,258,84.73,15,Sunny,1,82.83,Winter,737
31438,11/11/2022,2,18,Wristwear,Accessories,West,44,32.17,5,Sunny,0,32.95,Summer,2215
31439,11/11/2022,2,19,Sunglasses,Accessories,North,139,66.12,20,Sunny,1,63.8,Autumn,3866
31440,11/11/2022,2,20,Hat,Accessories,East,162,78.25,10,Snowy,1,73.29,Winter,1775
31441,11/11/2022,3,1,Coat,Outerwear,North,202,82.49,0,Cloudy,1,79.91,Spring,432
31442,11/11/2022,3,2,Hoodie,Outerwear,North,336,19.47,5,Sunny,1,23.23,Autumn,207
31443,11/11/2022,3,3,Jacket,Outerwear,South,177,85.92,5,Sunny,0,89.58,Autumn,3167
31444,11/11/2022,3,4,Overcoat,Outerwear,West,126,93.4,20,Cloudy,0,88.73,Autumn,170
31445,11/11/2022,3,5,Blazer,Outerwear,North,49,63.89,20,Cloudy,0,61.9,Winter,2964
31446,11/11/2022,3,6,Blouse,Clothing,North,29,84.2,10,Sunny,1,89.05,Autumn,689
31447,11/11/2022,3,7,Shirt,Clothing,South,67,25.63,5,Sunny,1,21.1,Autumn,638
31448,11/11/2022,3,8,Jeans,Clothing,East,140,21.8,20,Sunny,0,19.57,Autumn,2048
31449,11/11/2022,3,9,Trousers,Clothing,West,268,72.72,20,Sunny,0,72.31,Summer,3699
31450,11/11/2022,3,10,T-shirt,Clothing,North,137,52.07,10,Sunny,1,50.11,Autumn,1757
31451,11/11/2022,3,11,Shorts,Clothing,East,22,33.05,10,Rainy,0,36.36,Autumn,2044
31452,11/11/2022,3,12,Skirt,Clothing,East,192,22.23,20,Cloudy,1,27.1,Summer,106
31453,11/11/2022,3,13,Saree,Clothing,West,41,53.94,5,Snowy,1,49.37,Autumn,799
31454,11/11/2022,3,14,Bag,Accessories,South,0,77.14,20,Rainy,1,77.67,Autumn,750
31455,11/11/2022,3,15,Belt,Accessories,West,144,62.68,5,Sunny,1,60.16,Spring,2591
31456,11/11/2022,3,16,Gloves,Accessories,East,72,53.95,20,Cloudy,1,50.51,Autumn,309
31457,11/11/2022,3,17,Fragrances,Accessories,North,1,57.45,0,Cloudy,0,55.15,Summer,3360
31458,11/11/2022,3,18,Wristwear,Accessories,East,25,52.13,20,Rainy,1,55.96,Winter,3868
31459,11/11/2022,3,19,Sunglasses,Accessories,West,141,97.75,0,Rainy,1,98.98,Spring,301
31460,11/11/2022,3,20,Hat,Accessories,West,449,17.48,5,Snowy,1,19.29,Winter,580
31461,11/11/2022,4,1,Coat,Outerwear,West,320,93.31,20,Rainy,1,90.89,Spring,3228
31462,11/11/2022,4,2,Hoodie,Outerwear,South,61,38.49,20,Sunny,0,42.01,Spring,2834
31463,11/11/2022,4,3,Jacket,Outerwear,East,109,17.78,20,Rainy,0,22.02,Spring,3722
31464,11/11/2022,4,4,Overcoat,Outerwear,South,114,95.42,15,Snowy,1,90.94,Winter,1728
31465,11/11/2022,4,5,Blazer,Outerwear,South,128,89.76,10,Snowy,1,88.51,Summer,1899
31466,11/11/2022,4,6,Blouse,Clothing,East,10,54.6,10,Snowy,0,52.82,Winter,3868
31467,11/11/2022,4,7,Shirt,Clothing,North,181,18.02,20,Cloudy,0,22.7,Winter,670
31468,11/11/2022,4,8,Jeans,Clothing,East,247,62.14,15,Rainy,0,64.73,Autumn,2601
31469,11/11/2022,4,9,Trousers,Clothing,West,5,43.11,10,Snowy,0,43.56,Summer,925
31470,11/11/2022,4,10,T-shirt,Clothing,North,64,82.91,10,Rainy,0,87.52,Autumn,1011
31471,11/11/2022,4,11,Shorts,Clothing,West,55,16.52,5,Cloudy,0,19.94,Spring,1224
31472,11/11/2022,4,12,Skirt,Clothing,East,171,94.19,0,Snowy,1,90.6,Summer,337
31473,11/11/2022,4,13,Saree,Clothing,North,95,57.63,15,Cloudy,0,56.3,Spring,3265
31474,11/11/2022,4,14,Bag,Accessories,South,327,66.27,20,Sunny,0,61.87,Autumn,1987
31475,11/11/2022,4,15,Belt,Accessories,East,71,57.54,0,Rainy,0,59.99,Autumn,3736
31476,11/11/2022,4,16,Gloves,Accessories,North,86,87.55,0,Rainy,1,90.01,Autumn,1373
31477,11/11/2022,4,17,Fragrances,Accessories,West,17,74.08,0,Cloudy,1,75.75,Spring,2582
31478,11/11/2022,4,18,Wristwear,Accessories,West,211,90.81,20,Cloudy,1,93.2,Winter,3065
31479,11/11/2022,4,19,Sunglasses,Accessories,South,85,99.48,15,Rainy,1,100.88,Winter,2695
31480,11/11/2022,4,20,Hat,Accessories,West,143,87.53,10,Cloudy,0,83.21,Spring,2756
31481,11/11/2022,5,1,Coat,Outerwear,East,32,86.22,15,Rainy,0,85.48,Autumn,920
31482,11/11/2022,5,2,Hoodie,Outerwear,North,210,67.01,20,Cloudy,1,63.61,Autumn,37
31483,11/11/2022,5,3,Jacket,Outerwear,North,108,86.77,5,Sunny,1,90.24,Spring,3516
31484,11/11/2022,5,4,Overcoat,Outerwear,East,156,12.97,15,Sunny,1,11.21,Winter,3574
31485,11/11/2022,5,5,Blazer,Outerwear,North,123,90.73,10,Cloudy,1,91.1,Winter,608
31486,11/11/2022,5,6,Blouse,Clothing,South,201,76.49,5,Sunny,0,77.03,Spring,3288
31487,11/11/2022,5,7,Shirt,Clothing,West,213,85.7,0,Snowy,1,89.74,Winter,564
31488,11/11/2022,5,8,Jeans,Clothing,East,47,42.79,10,Cloudy,1,45.61,Spring,2545
31489,11/11/2022,5,9,Trousers,Clothing,North,254,18.24,0,Snowy,0,14.5,Spring,3883
31490,11/11/2022,5,10,T-shirt,Clothing,West,183,75.84,5,Snowy,0,76.96,Winter,1426
31491,11/11/2022,5,11,Shorts,Clothing,West,61,49.28,20,Cloudy,0,45.44,Spring,3750
31492,11/11/2022,5,12,Skirt,Clothing,East,406,75.12,15,Sunny,0,73.49,Winter,2795
31493,11/11/2022,5,13,Saree,Clothing,East,103,27.93,5,Cloudy,0,24.28,Autumn,3001
31494,11/11/2022,5,14,Bag,Accessories,South,293,62.9,20,Rainy,0,64.31,Summer,3853
31495,11/11/2022,5,15,Belt,Accessories,West,56,52.97,0,Sunny,0,51.94,Summer,2509
31496,11/11/2022,5,16,Gloves,Accessories,West,248,79.57,5,Sunny,1,83.59,Autumn,2935
31497,11/11/2022,5,17,Fragrances,Accessories,North,290,69.62,20,Snowy,1,74.05,Autumn,283
31498,11/11/2022,5,18,Wristwear,Accessories,North,24,98.75,5,Snowy,1,100.71,Summer,537
31499,11/11/2022,5,19,Sunglasses,Accessories,West,99,11.22,20,Rainy,0,13.45,Spring,2241
31500,11/11/2022,5,20,Hat,Accessories,West,243,68.03,10,Cloudy,1,69.35,Winter,926
